symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
SOL-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),105.22000000,104.58478000,105.98226400,2026-08-30 10:38:58,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.870 [khayli bala - ehtemal-e payan-e harakat];✅ ghoodat-e kandel 5m: BS5=0.667 [>= 0.6];✅ rawand EMA 1h: EMA21=105.00, EMA50=104.63;✅ rawand EMA 4h: EMA21=103.80, EMA50=99.28, EMA200=86.20;✅ RSI 30m: RSI=53.55;❌ MACD 30m: MACD_hist=-0.0393;❌ vorud-e hoshmand poolback: ghimat=105.2200 EMA=105.1385 RSI=53.5 BS15=0.870;✅ ADX: ADX=26.47 [>22], DI+=484.35, DI-=281.63;✅ CCI obruz az 0: CCI=28.65;✅ SAR: SAR=104.9404, gimat=105.2200;✅ Stochastic cross: K=63.86 D=21.29;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0021 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0021, ADX=26.47, mode=AND -> OK"
SOL-USDT,LONG,B1,موج تند (Fast Wave),105.22000000,104.58478000,105.85522000,2026-08-30 10:38:58,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.870 [khayli bala - ehtemal-e payan-e harakat];✅ ghoodat-e kandel 5m: BS5=0.667 [>= 0.48];✅ rawand EMA 1h: EMA21=105.00, EMA50=104.63;✅ rawand EMA 4h: EMA21=103.80, EMA50=99.28, EMA200=86.20;✅ RSI 30m: RSI=53.55;❌ MACD 30m: MACD_hist=-0.0393;❌ vorud-e hoshmand poolback: ghimat=105.2200 EMA=105.1385 RSI=53.5 BS15=0.870;✅ ADX: ADX=26.47 [>22], DI+=484.35, DI-=281.63;✅ CCI obruz az 0: CCI=28.65;✅ SAR: SAR=104.9404, gimat=105.2200;✅ Stochastic cross: K=63.86 D=21.29;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0021 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0021, ADX=26.47, mode=OR -> RAD"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.89300000,1.85410700,1.93967160,2026-08-30 10:38:58,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.688 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.189 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;❌ RSI 30m: RSI=65.58;❌ MACD 30m: MACD_hist=0.0016;❌ vorud-e hoshmand poolback: ghimat=1.8930 EMA=1.8721 RSI=65.6 BS15=0.688;✅ ADX: ADX=37.81 [>22], DI+=501.47, DI-=226.32;❌ CCI obruz az 0: CCI=139.39 [eshba-e kharid];✅ SAR: SAR=1.8890, gimat=1.8930;❌ Stochastic cross: K=88.46 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0089 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0089, ADX=37.81, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.89300000,1.85410700,1.93967160,2026-08-30 10:38:59,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.688 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.189 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;❌ RSI 30m: RSI=65.58;❌ MACD 30m: MACD_hist=0.0016;❌ vorud-e hoshmand poolback: ghimat=1.8930 EMA=1.8721 RSI=65.6 BS15=0.688;✅ ADX: ADX=37.81 [>22], DI+=501.47, DI-=226.32;❌ CCI obruz az 0: CCI=139.39 [eshba-e kharid];✅ SAR: SAR=1.8890, gimat=1.8930;❌ Stochastic cross: K=88.46 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0089 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0089, ADX=37.81, mode=AND -> OK"
NEAR-USDT,LONG,B1,موج تند (Fast Wave),1.89300000,1.85410700,1.93189300,2026-08-30 10:39:05,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.688 [>= 0.48];❌ ghoodat-e kandel 5m: BS5=0.189 [>= 0.48];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=65.58;✅ MACD 30m: MACD_hist=0.0016;❌ vorud-e hoshmand poolback: ghimat=1.8930 EMA=1.8721 RSI=65.6 BS15=0.688;✅ ADX: ADX=37.81 [>22], DI+=501.47, DI-=226.32;❌ CCI obruz az 0: CCI=139.39 [eshba-e kharid];✅ SAR: SAR=1.8890, gimat=1.8930;❌ Stochastic cross: K=88.46 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0089 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0089, ADX=37.81, mode=OR -> OK"
AVAX-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),7.34100000,7.26265900,7.43500920,2026-08-30 10:39:06,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.667 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.500 [>= 0.6];❌ rawand EMA 1h: EMA21=7.31, EMA50=7.33;✅ rawand EMA 4h: EMA21=7.35, EMA50=7.31, EMA200=6.91;✅ RSI 30m: RSI=60.75;✅ MACD 30m: MACD_hist=0.0046;❌ vorud-e hoshmand poolback: ghimat=7.3410 EMA=7.3115 RSI=60.8 BS15=0.667;✅ ADX: ADX=24.54 [>22], DI+=501.52, DI-=303.85;❌ CCI obruz az 0: CCI=134.61 [eshba-e kharid];✅ SAR: SAR=7.3274, gimat=7.3410;❌ Stochastic cross: K=91.84 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0001 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0001, ADX=24.54, mode=AND -> OK"
INJ-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),5.16200000,5.07483800,5.26659440,2026-08-30 10:39:06,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=5.13, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.97;✅ RSI 30m: RSI=56.80;✅ MACD 30m: MACD_hist=0.0032;❌ vorud-e hoshmand poolback: ghimat=5.1620 EMA=5.1360 RSI=56.8 BS15=1.000;✅ ADX: ADX=41.86 [>22], DI+=545.11, DI-=223.40;✅ CCI obruz az 0: CCI=77.08;✅ SAR: SAR=5.1600, gimat=5.1620;✅ Stochastic cross: K=69.49 D=23.16;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0011 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0011, ADX=41.86, mode=AND -> OK"
INJ-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),5.16200000,5.07483800,5.26659440,2026-08-30 10:39:06,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=5.13, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.97;✅ RSI 30m: RSI=56.80;✅ MACD 30m: MACD_hist=0.0032;❌ vorud-e hoshmand poolback: ghimat=5.1620 EMA=5.1360 RSI=56.8 BS15=1.000;✅ ADX: ADX=41.86 [>22], DI+=545.11, DI-=223.40;✅ CCI obruz az 0: CCI=77.08;✅ SAR: SAR=5.1600, gimat=5.1620;✅ Stochastic cross: K=69.49 D=23.16;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0011 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0011, ADX=41.86, mode=AND -> OK"
BTC-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),78187.90000000,77914.91210000,78515.48548000,2026-08-30 11:08:38,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.796 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.074 [>= 0.6];❌ rawand EMA 1h: EMA21=78098.67, EMA50=78256.61;✅ rawand EMA 4h: EMA21=78348.10, EMA50=77103.65, EMA200=70573.91;✅ RSI 30m: RSI=55.12;❌ MACD 30m: MACD_hist=-1.8288;❌ vorud-e hoshmand poolback: ghimat=78187.9000 EMA=78141.9143 RSI=55.1 BS15=0.796;✅ ADX: ADX=42.30 [>22], DI+=464.20, DI-=188.22;✅ CCI obruz az 0: CCI=42.76;❌ SAR: SAR=78234.4040, gimat=78187.9000;✅ Stochastic cross: K=61.49 D=20.50;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0006, ADX=42.30, mode=AND -> OK"
BTC-USDT,LONG,B1,موج تند (Fast Wave),78187.90000000,77914.91210000,78460.88790000,2026-08-30 11:08:39,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.796 [>= 0.48];❌ ghoodat-e kandel 5m: BS5=0.074 [>= 0.48];❌ rawand EMA 1h: EMA21=78098.67, EMA50=78256.61;✅ rawand EMA 4h: EMA21=78348.10, EMA50=77103.65, EMA200=70573.91;✅ RSI 30m: RSI=55.12;❌ MACD 30m: MACD_hist=-1.8288;❌ vorud-e hoshmand poolback: ghimat=78187.9000 EMA=78141.9143 RSI=55.1 BS15=0.796;✅ ADX: ADX=42.30 [>22], DI+=464.20, DI-=188.22;✅ CCI obruz az 0: CCI=42.76;❌ SAR: SAR=78234.4040, gimat=78187.9000;✅ Stochastic cross: K=61.49 D=20.50;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0006, ADX=42.30, mode=OR -> RAD"
SOL-USDT,LONG,B1,موج تند (Fast Wave),105.01000000,104.58499000,105.43501000,2026-08-30 11:08:40,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.875 [khayli bala - ehtemal-e payan-e harakat];✅ ghoodat-e kandel 5m: BS5=0.571 [>= 0.48];✅ rawand EMA 1h: EMA21=104.98, EMA50=104.63;✅ rawand EMA 4h: EMA21=103.78, EMA50=99.27, EMA200=86.20;✅ RSI 30m: RSI=48.37;❌ MACD 30m: MACD_hist=-0.0507;❌ vorud-e hoshmand poolback: ghimat=105.0100 EMA=105.1202 RSI=48.4 BS15=0.875;✅ ADX: ADX=23.05 [>22], DI+=443.87, DI-=277.59;❌ CCI obruz az 0: CCI=-74.43;❌ SAR: SAR=105.1078, gimat=105.0100;✅ Stochastic cross: K=39.02 D=13.01;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0019 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0019, ADX=23.05, mode=OR -> RAD"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.88480000,1.85611520,1.91922176,2026-08-30 11:08:40,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.448 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.261 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=59.94;❌ MACD 30m: MACD_hist=0.0006;❌ vorud-e hoshmand poolback: ghimat=1.8848 EMA=1.8728 RSI=59.9 BS15=0.448;✅ ADX: ADX=34.53 [>22], DI+=465.66, DI-=226.59;✅ CCI obruz az 0: CCI=81.55;❌ SAR: SAR=1.8871, gimat=1.8848;❌ Stochastic cross: K=72.69 D=24.23;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0088 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0088, ADX=34.53, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.88480000,1.85611520,1.91922176,2026-08-30 11:08:41,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.448 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.261 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=59.94;❌ MACD 30m: MACD_hist=0.0006;❌ vorud-e hoshmand poolback: ghimat=1.8848 EMA=1.8728 RSI=59.9 BS15=0.448;✅ ADX: ADX=34.53 [>22], DI+=465.66, DI-=226.59;✅ CCI obruz az 0: CCI=81.55;❌ SAR: SAR=1.8871, gimat=1.8848;❌ Stochastic cross: K=72.69 D=24.23;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0088 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0088, ADX=34.53, mode=AND -> OK"
BTC-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),78191.10000000,77914.90890000,78522.52932000,2026-08-30 11:39:02,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.972 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=78101.66, EMA50=78251.58;✅ rawand EMA 4h: EMA21=78328.41, EMA50=77143.83, EMA200=70647.96;✅ RSI 30m: RSI=54.78;❌ MACD 30m: MACD_hist=-5.6219;❌ vorud-e hoshmand poolback: ghimat=78191.1000 EMA=78140.9725 RSI=54.8 BS15=0.972;✅ ADX: ADX=31.72 [>22], DI+=382.09, DI-=198.06;✅ CCI obruz az 0: CCI=5.94;✅ SAR: SAR=78122.3600, gimat=78191.1000;✅ Stochastic cross: K=62.50 D=20.83;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0006, ADX=31.72, mode=AND -> OK"
BTC-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),78191.10000000,77914.90890000,78522.52932000,2026-08-30 11:39:02,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.972 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=78101.66, EMA50=78251.58;✅ rawand EMA 4h: EMA21=78328.41, EMA50=77143.83, EMA200=70647.96;✅ RSI 30m: RSI=54.78;❌ MACD 30m: MACD_hist=-5.6219;❌ vorud-e hoshmand poolback: ghimat=78191.1000 EMA=78140.9725 RSI=54.8 BS15=0.972;✅ ADX: ADX=31.72 [>22], DI+=382.09, DI-=198.06;✅ CCI obruz az 0: CCI=5.94;✅ SAR: SAR=78122.3600, gimat=78191.1000;✅ Stochastic cross: K=62.50 D=20.83;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0006, ADX=31.72, mode=AND -> OK"
BTC-USDT,LONG,B1,موج تند (Fast Wave),78191.10000000,77914.90890000,78467.29110000,2026-08-30 11:39:03,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.972 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=78101.66, EMA50=78251.58;✅ rawand EMA 4h: EMA21=78328.41, EMA50=77143.83, EMA200=70647.96;✅ RSI 30m: RSI=54.78;❌ MACD 30m: MACD_hist=-5.6219;❌ vorud-e hoshmand poolback: ghimat=78191.1000 EMA=78140.9725 RSI=54.8 BS15=0.972;✅ ADX: ADX=31.72 [>22], DI+=382.09, DI-=198.06;✅ CCI obruz az 0: CCI=5.94;✅ SAR: SAR=78122.3600, gimat=78191.1000;✅ Stochastic cross: K=62.50 D=20.83;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0006, ADX=31.72, mode=OR -> RAD"
BTC-USDT,LONG,B2,سپر فولادی (Steel Shield),78191.10000000,77914.90890000,78467.29110000,2026-08-30 11:39:04,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.972 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=78101.66, EMA50=78251.58;✅ rawand EMA 4h: EMA21=78328.41, EMA50=77143.83, EMA200=70647.96;✅ RSI 30m: RSI=54.78;❌ MACD 30m: MACD_hist=-5.6219;❌ vorud-e hoshmand poolback: ghimat=78191.1000 EMA=78140.9725 RSI=54.8 BS15=0.972;✅ ADX: ADX=31.72 [>22], DI+=382.09, DI-=198.06;✅ CCI obruz az 0: CCI=5.94;✅ SAR: SAR=78122.3600, gimat=78191.1000;✅ Stochastic cross: K=62.50 D=20.83;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0006, ADX=31.72, mode=OR -> RAD"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.88900000,1.86091100,1.92270680,2026-08-30 11:39:04,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.449 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.895 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=61.69;❌ MACD 30m: MACD_hist=0.0002;❌ vorud-e hoshmand poolback: ghimat=1.8890 EMA=1.8742 RSI=61.7 BS15=0.449;✅ ADX: ADX=34.21 [>22], DI+=450.56, DI-=220.85;✅ CCI obruz az 0: CCI=73.91;✅ SAR: SAR=1.8792, gimat=1.8890;❌ Stochastic cross: K=80.77 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0089 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0089, ADX=34.21, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.88900000,1.86091100,1.92270680,2026-08-30 11:39:05,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.449 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.895 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=61.69;❌ MACD 30m: MACD_hist=0.0002;❌ vorud-e hoshmand poolback: ghimat=1.8890 EMA=1.8742 RSI=61.7 BS15=0.449;✅ ADX: ADX=34.21 [>22], DI+=450.56, DI-=220.85;✅ CCI obruz az 0: CCI=73.91;✅ SAR: SAR=1.8792, gimat=1.8890;❌ Stochastic cross: K=80.77 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0089 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0089, ADX=34.21, mode=AND -> OK"
NEAR-USDT,LONG,S1,شیر طلایی (Golden Lion),1.89130000,1.86090870,1.92776956,2026-08-30 12:08:41,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.682 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.795 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=61.05;❌ MACD 30m: MACD_hist=0.0004;❌ vorud-e hoshmand poolback: ghimat=1.8913 EMA=1.8764 RSI=61.0 BS15=0.682;✅ ADX: ADX=29.62 [>22], DI+=410.07, DI-=222.67;❌ CCI obruz az 0: CCI=101.13 [eshba-e kharid];✅ SAR: SAR=1.8796, gimat=1.8913;❌ Stochastic cross: K=85.16 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0092 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0092, ADX=29.62, mode=AND -> OK"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.89130000,1.86090870,1.92776956,2026-08-30 12:08:41,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.682 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.795 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=61.05;❌ MACD 30m: MACD_hist=0.0004;❌ vorud-e hoshmand poolback: ghimat=1.8913 EMA=1.8764 RSI=61.0 BS15=0.682;✅ ADX: ADX=29.62 [>22], DI+=410.07, DI-=222.67;❌ CCI obruz az 0: CCI=101.13 [eshba-e kharid];✅ SAR: SAR=1.8796, gimat=1.8913;❌ Stochastic cross: K=85.16 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0092 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0092, ADX=29.62, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.89130000,1.86090870,1.92776956,2026-08-30 12:08:42,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.682 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.795 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=61.05;❌ MACD 30m: MACD_hist=0.0004;❌ vorud-e hoshmand poolback: ghimat=1.8913 EMA=1.8764 RSI=61.0 BS15=0.682;✅ ADX: ADX=29.62 [>22], DI+=410.07, DI-=222.67;❌ CCI obruz az 0: CCI=101.13 [eshba-e kharid];✅ SAR: SAR=1.8796, gimat=1.8913;❌ Stochastic cross: K=85.16 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0092 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0092, ADX=29.62, mode=AND -> OK"
NEAR-USDT,LONG,B1,موج تند (Fast Wave),1.89130000,1.86090870,1.92169130,2026-08-30 12:08:42,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.682 [>= 0.48];✅ ghoodat-e kandel 5m: BS5=0.795 [>= 0.48];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.86, EMA200=1.80;✅ RSI 30m: RSI=61.05;❌ MACD 30m: MACD_hist=0.0004;❌ vorud-e hoshmand poolback: ghimat=1.8913 EMA=1.8764 RSI=61.0 BS15=0.682;✅ ADX: ADX=29.62 [>22], DI+=410.07, DI-=222.67;❌ CCI obruz az 0: CCI=101.13 [eshba-e kharid];✅ SAR: SAR=1.8796, gimat=1.8913;❌ Stochastic cross: K=85.16 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0092 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0092, ADX=29.62, mode=OR -> OK"
